t,ytt,x,xt,xtt,xtt_ytt,f,
2.08,2.9,-0.4653614872448008,-0.5273126062400263,131.79312603304697,134.69312603304698,-6.357617223746398,
2.1,0.2,-0.472757923160253,-0.21175414893412803,128.76616288315103,128.96616288315101,-6.372410095577302,
2.12,-0.6,-0.47328734345915935,0.15841639166644103,125.94751255268835,125.34751255268836,-6.373468936175115,
2.14,-1.3,-0.46629703652426874,0.5392153952632321,124.72798845406679,123.42798845406679,-6.359488322305334,
2.16,-2.3,-0.45165485956104096,0.9225929426062005,123.30540854692156,121.00540854692156,-6.330203968378878,
2.18,-2.2,-0.42930998588850205,1.308468025873541,121.27779681354491,119.07779681354491,-6.2855142210338,
2.2,-1.7,-0.39949252886828224,1.6688996568427052,120.06477126972379,118.36477126972379,-6.2258793069933605,
2.22,-1.3,-0.36284658095974676,1.9904671493774606,118.99681914602147,117.69681914602147,-6.15258741117629,
2.24,-2.6,-0.3201782516232544,2.270397428473587,117.60680979299607,115.00680979299608,-6.0672507525033055,
2.26,-5.2,-0.2720236398297416,2.538388251296983,114.30471175901067,109.10471175901067,-5.9709415289162795,
2.28,-9.2,-0.218404156780032,2.8161529285551716,109.48318459910436,100.28318459910436,-5.863702562816861,
2.3,-11.1,-0.15888962623060005,3.127075351442901,103.01643011659694,91.91643011659694,-5.744673501717997,
2.32,-9.8,-0.09328588774968828,3.4242894393010888,98.4144512610454,88.6144512610454,-5.613466024756173,
2.34,-7.7,-0.022550808859691594,3.6396368886097843,96.84075820158286,89.14075820158286,-5.4719958669761795,
2.36,-3.5,0.05148897496996048,3.7544513373522523,95.97450066877605,92.47450066877605,-5.323916299316875,
2.38,-0.3,0.1263912436011014,3.725952028591978,97.22822161452615,96.92822161452615,-5.174111762054593,
2.4,0.1,0.19950046194508955,3.5755356125973834,97.59869101491017,97.69869101491017,-5.027893325366616,
2.42,0.3,0.268965809574448,3.362123801057123,95.33676336968541,95.63676336968541,-4.888962630107899,
2.44,1.4,0.33360392542538486,3.0935172358809466,93.0862151283869,94.4862151283869,-4.759686398406026,
2.46,2.6,0.3921766139698519,2.7564655139834278,92.00092357542563,94.60092357542563,-4.642541021317092,
2.48,7.5,0.44335149035155846,2.354791038096521,91.33204814468696,98.83204814468696,-4.540191268553679,
2.5,10.1,0.4851653601897903,1.8217621934337882,94.78224986986426,104.88224986986425,-4.456563528877215,
2.52,10.3,0.5155397700125115,1.212446719068423,96.41282275655514,106.71282275655514,-4.3958147092317725,
2.54,8.8,0.5335268657949058,0.5846845152623181,96.13938145308964,104.93938145308964,-4.359840517666984,
2.56,8.7,0.539196200852386,-0.01773983307068061,94.64267370499942,103.34267370499943,-4.348501847552024,
2.58,8.7,0.5328692541804377,-0.6133731345066507,95.01700001235805,103.71700001235806,-4.361155740895921,
2.6,8.2,0.5147554135578256,-1.1948954698367025,95.95133453246487,104.15133453246487,-4.397383422141145,
2.62,7.6,0.4853274257450341,-1.743340169275223,96.81986370523295,104.41986370523294,-4.456239397766728,
2.64,5,0.4453515377936985,-2.248351679977724,97.98843335812093,102.98843335812093,-4.536191173669399,
2.66,2,0.3961723078921402,-2.6625770804868756,97.48611083065572,99.48611083065572,-4.634549633472516,
2.68,-1,0.33974595676042757,-2.9722413343663914,96.83047455793167,95.83047455793167,-4.747402335735941,
2.7,-2.6,0.2782073669356678,-3.1732646236932576,96.33570470049075,93.73570470049076,-4.870479515385461,
2.72,-3.8,0.2134767742844579,-3.2911260153435404,97.33559876681082,93.53559876681082,-4.999940700687881,
2.74,-5,0.1471522170304543,-3.3325473794822993,98.76960282190208,93.76960282190208,-5.132589815195888,
2.76,-6.3,0.08076527876167591,-3.297452109843351,100.1772234893988,93.8772234893988,-5.2653636917334445,
2.78,-5.7,0.015856942312771592,-3.1849791115813355,101.39730058032471,95.69730058032471,-5.395180364631253,
2.8,-5,-0.04642529016749423,-3.035234246902059,104.39965207949761,99.39965207949761,-5.519744829591785,
2.82,-4.1,-0.1053813168090286,-2.852837406934829,107.35838073084825,103.25838073084826,-5.637656882874854,
2.84,-1.6,-0.16042827430190446,-2.6448740246233453,110.35314715851108,108.75314715851108,-5.747750797860606,
2.86,0.5,-0.21140761880989636,-2.4465993437022884,114.79098321647704,115.29098321647704,-5.8497094868765895,
2.88,0.8,-0.25846418750072714,-2.2531067823896698,118.67575710918452,119.47575710918451,-5.943822624258251,
2.9,0.3,-0.3013652423585181,-2.0316301318900014,120.58592813834967,120.88592813834967,-6.029624733973833,
2.92,-1.7,-0.3394279690468868,-1.7699613644020897,121.48993755639992,119.78993755639992,-6.10575018735057,
2.94,-4.7,-0.37159285598005476,-1.4427049477821179,120.63638363242927,115.93638363242927,-6.170079961216906,
2.96,-7,-0.3964036732211785,-1.0356227706060994,118.46240907131292,111.46240907131292,-6.219701595699154,
2.98,-6.2,-0.4124714007610901,-0.5696209035736521,116.62105896404319,110.42105896404318,-6.251837050778977,
3,-5.8,-0.4193115640775087,-0.11406782835340834,117.5193583245989,111.7193583245989,-6.265517377411814,
3.02,-5.5,-0.4171246908698589,0.33190657005321467,117.66489564361272,112.16489564361272,-6.261143630996514,
3.04,-5,-0.4061522111252164,0.7633546464764693,117.36906741322277,112.36906741322277,-6.239198671507229,
3.06,-3.1,-0.386791748213408,1.169632429406506,116.95158385759635,113.85158385759635,-6.200477745683613,
3.08,-2.5,-0.35988840240552344,1.5167244861594875,117.65863171416451,115.15863171416451,-6.146671054067844,
3.1,-5.2,-0.3264186575563307,1.8254562336990499,116.82091002309676,111.62091002309676,-6.0797315643694585,
3.12,-8.2,-0.2865389940419658,2.1568441343743,112.42159371764542,104.22159371764542,-5.999972237340729,
3.14,-9.7,-0.23978982645171193,2.511473192578905,107.44231855158068,97.74231855158068,-5.906473902160221,
3.16,-8.8,-0.18606218367550356,2.8537885635003932,103.69218637862404,94.89218637862405,-5.799018616607804,
3.18,-6.3,-0.1261338239750597,3.1308107822280076,102.12187465195747,95.82187465195747,-5.679161897206916,
3.2,-3.4,-0.061669828026944394,3.306882091227106,102.01056077976902,98.61056077976902,-5.5502339053106855,
3.22,-3.3,0.005208298511523303,3.3720455152989994,102.24575213956469,98.94575213956469,-5.41647765223375,
3.24,-4.3,0.07283542311952984,3.3817530327128438,99.67228062506088,95.37228062506088,-5.281223403017737,
3.26,-4.1,0.14032277263222195,3.3581283128038684,96.01689316756868,91.91689316756869,-5.146248703992353,
3.28,-3.2,0.20676997191545587,3.277946033649115,93.6238908927221,90.4238908927221,-5.013354305425885,
3.3,-2.8,0.27092180306167374,3.1289801181921533,92.04743693972367,89.24743693972367,-4.885050643133449,
3.32,-2.8,0.3315290429466379,2.924023875915217,90.13202569670294,87.33202569670294,-4.763836163363521,
3.34,-2.8,0.38758660430268144,2.6746669609271216,88.01296722187698,85.21296722187698,-4.651721040651434,
3.36,-2,0.4382479251409129,2.3851606070124145,86.12207976559206,84.12207976559206,-4.550398398974972,
3.38,-1.6,0.48259819548577276,2.044457000608119,85.29964350568329,83.6996435056833,-4.461697858285252,
3.4,-3.2,0.5197493375730101,1.6662425593749182,84.37555868909169,81.17555868909169,-4.387395574110777,
3.42,-3.2,0.5494110183484604,1.2964860674287557,81.74395738203715,78.54395738203715,-4.328072212559877,
3.44,-2.6,0.5714914483802399,0.9091375177951587,81.01828390730768,78.41828390730768,-4.283911352496318,
3.46,-1.2,0.5855811202796666,0.4984913637012596,81.21685590906489,80.01685590906489,-4.255732008697465,
3.48,-0.2,0.5911205175771679,0.055276472416440306,82.56525734684833,82.36525734684832,-4.244653214102462,
3.5,1.1,0.5876093683438215,-0.40535008110757265,83.87752408214553,84.97752408214552,-4.251675512569156,
3.52,4.9,0.5747130776699252,-0.8819821887827727,85.86633530226928,90.76633530226928,-4.277468093916948,
3.54,7.9,0.5516893058709047,-1.4166920998073118,90.7768582675716,98.6768582675716,-4.323515637514989,
3.56,8.4,0.5176229548126539,-1.984744666658316,95.33589467341051,103.73589467341051,-4.391648339631491,
3.58,6.4,0.4724363718991343,-2.5272836157917626,97.82432182901043,104.22432182901044,-4.48202150545853,
3.6,4.1,0.4172221302761076,-2.9862956226681487,98.17713616735766,102.27713616735765,-4.592449988704583,
3.62,2.9,0.35377875370930956,-3.3492347075901336,98.51860509323919,101.4186050932392,-4.7193367418381795,
3.64,3.8,0.2838610078206751,-3.6329799087760075,100.18581648413048,103.98581648413048,-4.859172233615449,
3.66,5.9,0.20867519317926414,-3.8754001087693375,104.14542373479362,110.04542373479363,-5.009543862898271,
3.68,9.2,0.12884488930388885,-4.096843855194747,109.48048013430285,118.68048013430285,-5.169204470649022,
3.7,12.1,0.04458439661082601,-4.317836415391396,116.19026328482191,128.29026328482192,-5.337725456035147,
3.72,12.6,-0.04398277858403124,-4.526960142652033,122.66559300103316,135.26559300103315,-5.5148598064248615,
3.74,10.6,-0.13610873338666227,-4.6733248434657835,126.85775810919016,137.45775810919017,-5.6991117160301235,
3.76,5.4,-0.23002021405232748,-4.705421370641981,128.57733486643073,133.97733486643074,-5.886934677361454,
3.78,0.5,-0.3227948391968862,-4.56001211240975,126.98511226208419,127.48511226208419,-6.0724839276505715,
3.8,-1,-0.4109738569713313,-4.246676683162553,125.4481556758099,124.4481556758099,-6.248841963199462,
3.82,-2.7,-0.49193372197567503,-3.8391654940163713,126.9906949366745,124.2906949366745,-6.4107616932081495,
3.84,-2.3,-0.5638198717616838,-3.340613992415185,127.94069688971197,125.64069688971198,-6.554533992780167,
3.86,-0.1,-0.6253128827010342,-2.8012709375267,130.56501611384468,130.46501611384468,-6.677520014658867,
3.88,2.5,-0.6760425013731943,-2.2656868168257227,134.5658307280172,137.0658307280172,-6.778979252003188,
3.9,4.5,-0.7162477809186275,-1.7501970710862436,138.55873648802583,143.05873648802583,-6.859389811094054,
3.92,5,-0.7462912824568655,-1.250826336906247,141.55654805645943,146.55654805645943,-6.9194768141705305,
3.94,4.5,-0.7662744029641402,-0.7454907080269955,142.6549429889697,147.1549429889697,-6.95944305518508,
3.96,4.6,-0.7759584998413965,-0.2223020731823715,142.34001834101076,146.94001834101076,-6.978811248939593,
3.98,4.9,-0.7751893399777918,0.29846206005657444,142.21332967368247,147.11332967368247,-6.977272929212384,
4,3.7,-0.7641371715612617,0.8046635470100757,141.8861740887831,145.58617408878308,-6.955168592379323,
4.02,0.9,-0.7428734164082625,1.3182672833903062,139.65309063600796,140.55309063600797,-6.912641082073325,
4.04,-0.8,-0.7110125159353039,1.8629441166042553,135.389934373349,134.589934373349,-6.848919281127408,
4.06,-1.7,-0.668239485097288,2.408043433195766,131.79582519870405,130.09582519870406,-6.763373219451376,
4.08,-3.1,-0.614791146579817,2.9290999308101218,128.589335698651,125.48933569865102,-6.656476542416434,
4.1,-3.8,-0.5511296375811751,3.4280439313557154,124.48798260427905,120.68798260427906,-6.52915352441915,
4.12,-1.4,-0.47791418347283793,3.8832918022141976,120.72592792789928,119.32592792789927,-6.382722616202476,
4.14,1.6,-0.39670590936777905,4.226414816468552,119.79059944094756,121.39059944094755,-6.220306067992358,
4.16,2.6,-0.30991541374603854,4.440940854945638,119.28337359952532,121.88337359952531,-6.046725076748877,
4.18,0,-0.2197436612017336,4.564210173284546,116.6770640582757,116.6770640582757,-5.866381571660267,
4.2,-1.5,-0.12731348672672926,4.666512135843808,110.38950009982497,108.88950009982497,-5.681521222710258,
4.22,-1.4,-0.03327848514839487,4.724537310536903,105.15527206258439,103.75527206258438,-5.49345121955359,
4.24,-2.9,0.06115005737396511,4.705910802732724,101.5344046551254,98.6344046551254,-5.30459413450887,
4.26,-5,0.15476457077298714,4.643296853553665,96.36225670406046,91.36225670406046,-5.1173651077108255,
4.28,-4.1,0.2468168637369536,4.549933054843462,90.66337516388704,86.56337516388705,-4.933260521782892,
4.3,-1.9,0.33611044277441815,4.367900071905011,88.10683077908756,86.20683077908755,-4.754673363707963,
4.32,-0.4,0.420645930948839,4.074889803947066,87.07996574317873,86.67996574317873,-4.585602387359121,
4.34,2.4,0.49839483420091935,3.6902500982222723,85.65556782516639,88.05556782516639,-4.430104580854961,
4.36,7.4,0.5673306295872474,3.1948783033339097,85.92084247401043,93.32084247401043,-4.292232990082304,
4.38,12.5,0.6248838060143315,2.5536698479696964,88.89046403329976,101.39046403329976,-4.177126637228136,
4.4,14,0.6682258467889941,1.775807154250289,92.57263617466339,106.57263617466339,-4.090442555678811,
4.42,13.5,0.695470132996341,0.9460785374708975,93.3098751856708,106.8098751856708,-4.035953983264117,
4.44,11.7,0.7061110539882112,0.11765448095779507,92.70209697465862,104.40209697465862,-4.014672141280377,
4.46,8.9,0.7005641354954413,-0.6706250914246527,91.41825493696211,100.31825493696212,-4.025765978265916,
4.48,6.1,0.6799537063200328,-1.3868044401702875,89.70191532063455,95.80191532063455,-4.066986836616733,
4.5,6.7,0.6458310527926575,-2.0201730404568807,88.48779802335807,95.18779802335807,-4.135232143671484,
4.52,8,0.5992707008082658,-2.6289680173389143,91.15543734203354,99.15543734203354,-4.228352847640267,
4.54,6.9,0.5407193508382793,-3.2177196733913807,94.98890613274074,101.88890613274074,-4.34545554758024,
4.56,6,0.4711477935701739,-3.7296347719802214,96.82846856951507,102.82846856951507,-4.484598662116451,
4.58,4.2,0.392129787715693,-4.161222099029399,99.21067899202664,103.41067899202665,-4.6426346738254125,
4.6,-2,0.3055152519622051,-4.488419086099053,100.95343416321296,98.95343416321296,-4.815863745332388,
4.62,-5.4,0.21431506133329,-4.619430643760792,98.40326356810853,93.00326356810852,-4.998264126590218,
4.64,-7.6,0.1219060973520227,-4.609314750627662,98.64760963668084,91.04760963668085,-5.183082054552753,
4.66,-9.9,0.030863324496460988,-4.483137285848773,99.99426645976361,90.0942664597636,-5.365167600263876,
4.68,-12.5,-0.056497658343134236,-4.241765214197087,101.05214469538234,88.55214469538234,-5.539889565943067,
4.7,-12.8,-0.1378568471312255,-3.883894365980336,101.52916259498735,88.72916259498736,-5.70260794351925,
4.72,-9.8,-0.21140458258958428,-3.461728934383007,103.97355819104656,94.17355819104657,-5.849703414435967,
4.74,-8,-0.2765820976015243,-3.0479635258307933,109.39067746296413,101.39067746296413,-5.980058444459847,
4.76,-6.4,-0.3333830736464657,-2.625188962397119,113.27370786008849,106.87370786008849,-6.09366039654973,
4.78,-1,-0.381654515919152,-2.1961407725367526,116.61764065953807,115.61764065953807,-6.190203281095102,
4.8,3.2,-0.4220959386218154,-1.8431220732774414,123.48111911924742,126.68111911924743,-6.271086126500429,
4.82,4.7,-0.456040733588876,-1.5472612806940234,128.90966901935548,133.60966901935547,-6.33897571643455,
4.84,4.7,-0.4841379272609881,-1.259121950965472,131.41027579647536,136.11027579647535,-6.395170103778774,
4.86,4.2,-0.506288103973915,-0.9533645373216016,132.1694618934205,136.3694618934205,-6.439470457204628,
4.88,1,-0.5220883086348991,-0.6249890254995671,132.16943431979408,133.16943431979408,-6.471070866526596,
4.9,-7.5,-0.5306010740877554,-0.2256690549563204,129.15496474700305,121.65496474700305,-6.488096397432309,
4.92,-14.1,-0.5294179327622552,0.3431123239785834,120.39383067148272,106.29383067148272,-6.485730114781308,
4.94,-14.1,-0.5156260928943898,1.0333883708064784,112.98912271872703,98.88912271872704,-6.4581464350455775,
4.96,-12.3,-0.4882252965921228,1.7022435631099864,111.65523017259952,99.35523017259952,-6.403344842441044,
4.98,-6.6,-0.4481068939036485,2.303559916890565,111.64472819290171,105.04472819290172,-6.323108037064095,
5,-2.5,-0.3974900942850676,2.7508949603773707,115.17781570140592,112.67781570140592,-6.2218744378269335,
5.02,-3.4,-0.3391986724919946,3.0701729354538703,116.85619764819283,113.45619764819283,-6.1052915942407875,
5.04,-5.7,-0.2748416135972716,3.356701431138107,113.30746410330843,107.60746410330843,-5.976577476451341,
5.06,-10.3,-0.20483850707139165,3.634046060420488,108.1392957682935,97.8392957682935,-5.836571263399581,
5.08,-8.8,-0.12895802455654912,3.943624867495447,100.42694593083075,91.62694593083076,-5.6848102983698965,
5.1,-4.3,-0.04782116425617035,4.159110249367538,98.64255500166854,94.34255500166854,-5.522536577769139,
5.12,0.6,0.03606316010304853,4.218206254756614,99.80865594498951,100.4086559449895,-5.354767929050701,
5.14,5.1,0.11948581280795913,4.113210166043396,101.45484421675663,106.55484421675662,-5.18792262364088,
5.16,3.8,0.1992692170756094,3.8549531371942685,102.90248227132949,106.70248227132949,-5.028355815105579,
5.18,0.9,0.27355190494237125,3.5639038107978744,98.77964231002802,99.67964231002803,-4.879790439372055,
5.2,-0.7,0.342044258667697,3.2766770942201857,93.28395448808006,92.58395448808005,-4.742805731921403,
5.22,-0.2,0.4046087798201675,2.971922866954606,89.32889583178952,89.12889583178952,-4.617676689616462,
5.24,2.1,0.4605253846671483,2.6128288451937176,87.75677201150803,89.85677201150803,-4.5058434799225004,
